<Aurelius_Battaglia>	diedIn	<Middle_Claydon>	0	0
<Aurelius_Battaglia>	diedIn	<Provincetown,_Massachusetts>	0	1
<Aurelius_Battaglia>	diedIn	<San_Gabriel_Valley>	0	0
<Aurelius_Battaglia>	diedIn	<Writtle>	0	0
<Barney_F._Hajiro>	diedIn	<Braintree,_Massachusetts>	0	0
<Barney_F._Hajiro>	diedIn	<St_Peter_le_Poer>	0	0
<Barney_F._Hajiro>	diedIn	<Ulverstone,_Tasmania>	0	0
<Barney_F._Hajiro>	diedIn	<Waipahu,_Hawaii>	0	1
<Bert_Lee>	diedIn	<Ashburton,_New_Zealand>	0	0
<Bert_Lee>	diedIn	<Llandudno>	0	1
<Bert_Lee>	diedIn	<Moscow_Governorate>	0	0
<Bert_Lee>	diedIn	<West_Philadelphia>	0	0
<Bhajan_Lal>	diedIn	<Hisar_(Lok_Sabha_constituency)>	0	1
<Bhajan_Lal>	diedIn	<Holywell>	0	0
<Bhajan_Lal>	diedIn	<Hurstville,_New_South_Wales>	0	0
<Bhajan_Lal>	diedIn	<L'Assomption,_Quebec>	0	0
<Bill_Gunn_(writer)>	diedIn	<Nyack,_New_York>	1	1
<Bill_Gunn_(writer)>	diedIn	<Philadelphia,_Mississippi>	0	0
<Bill_Gunn_(writer)>	diedIn	<Russellville,_Kentucky>	0	0
<Bill_Gunn_(writer)>	diedIn	<Writtle>	0	0
<Bobby_Poe>	diedIn	<Grove,_Oklahoma>	1	1
<Bobby_Poe>	diedIn	<Montecito,_California>	0	0
<Bobby_Poe>	diedIn	<Ottery_St_Mary>	0	0
<Bobby_Poe>	diedIn	<Taree,_New_South_Wales>	0	0
<Bouvier_Beale>	diedIn	<Bradford_West_Gwillimbury>	0	0
<Bouvier_Beale>	diedIn	<Bridport>	0	0
<Bouvier_Beale>	diedIn	<Glen_Cove,_New_York>	0	1
<Bouvier_Beale>	diedIn	<Stephenville,_Texas>	0	0
<Burton_Hatlen>	diedIn	<Bangor,_Maine>	1	1
<Burton_Hatlen>	diedIn	<Chappaqua,_New_York>	0	0
<Burton_Hatlen>	diedIn	<Lexington,_Mississippi>	0	0
<Burton_Hatlen>	diedIn	<Streatham>	0	0
<C._Paul_Jennewein>	diedIn	<Ellerslie_Park>	0	0
<C._Paul_Jennewein>	diedIn	<Grosse_Pointe>	0	0
<C._Paul_Jennewein>	diedIn	<Larchmont,_New_York>	0	1
<C._Paul_Jennewein>	diedIn	<Philadelphia,_Mississippi>	0	0
<Charles_Q._Tirrell>	diedIn	<Natick,_Massachusetts>	0	1
<Charles_Q._Tirrell>	diedIn	<Neuerburg>	0	0
<Charles_Q._Tirrell>	diedIn	<Pensnett>	0	0
<Charles_Q._Tirrell>	diedIn	<Secaucus,_New_Jersey>	0	0
<Charlotte_von_Rothschild>	diedIn	<Elmhurst,_Illinois>	0	0
<Charlotte_von_Rothschild>	diedIn	<Gunnersbury_Park>	1	1
<Charlotte_von_Rothschild>	diedIn	<Holywell>	0	0
<Charlotte_von_Rothschild>	diedIn	<Union_Township,_Fayette_County,_Ohio>	0	0
<Clinton_Howard_Swindle>	diedIn	<Bradford_West_Gwillimbury>	0	0
<Clinton_Howard_Swindle>	diedIn	<Hamden,_Connecticut>	0	0
<Clinton_Howard_Swindle>	diedIn	<Hartville,_Ohio>	0	0
<Clinton_Howard_Swindle>	diedIn	<Stephenville,_Texas>	0	1
<Coenwulf_of_Mercia>	diedIn	<Hisar_(Lok_Sabha_constituency)>	0	0
<Coenwulf_of_Mercia>	diedIn	<Holywell>	1	1
<Coenwulf_of_Mercia>	diedIn	<Monmouth_Castle>	0	0
<Coenwulf_of_Mercia>	diedIn	<Writtle>	0	0
<Daniel_Keefe>	diedIn	<Deering,_New_Hampshire>	0	0
<Daniel_Keefe>	diedIn	<Dereham>	0	0
<Daniel_Keefe>	diedIn	<Elmhurst,_Illinois>	0	1
<Daniel_Keefe>	diedIn	<Washington,_Arkansas>	0	0
<David_Brydie_Mitchell>	diedIn	<Gunnersbury_Park>	0	0
<David_Brydie_Mitchell>	diedIn	<Milledgeville,_Georgia>	0	1
<David_Brydie_Mitchell>	diedIn	<Moscow_Governorate>	0	0
<David_Brydie_Mitchell>	diedIn	<Thrissur>	0	0
<Diamantina_Bowen>	diedIn	<Bangor,_Maine>	0	0
<Diamantina_Bowen>	diedIn	<Bethnal_Green>	1	1
<Diamantina_Bowen>	diedIn	<Pensnett>	0	0
<Diamantina_Bowen>	diedIn	<Washington,_Arkansas>	0	0
<Domenico_Passignano>	diedIn	<Ellerslie_Park>	0	0
<Domenico_Passignano>	diedIn	<Florence>	1	1
<Domenico_Passignano>	diedIn	<Jena,_Louisiana>	0	0
<Domenico_Passignano>	diedIn	<Streatham>	0	0
<Donald_Forster>	diedIn	<Grosse_Pointe>	0	0
<Donald_Forster>	diedIn	<Henry_Ford_Hospital>	0	0
<Donald_Forster>	diedIn	<Ludlow_(village),_Vermont>	0	0
<Donald_Forster>	diedIn	<St._Michael's_Hospital_(Toronto)>	1	1
<Eleanor_Wilson_McAdoo>	diedIn	<Banstead>	0	0
<Eleanor_Wilson_McAdoo>	diedIn	<Ludlow_(village),_Vermont>	0	0
<Eleanor_Wilson_McAdoo>	diedIn	<Montecito,_California>	0	1
<Eleanor_Wilson_McAdoo>	diedIn	<Ulverstone,_Tasmania>	0	0
<Elizabeth_O'Conner>	diedIn	<Atherton,_Queensland>	0	1
<Elizabeth_O'Conner>	diedIn	<Gurre_Castle>	0	0
<Elizabeth_O'Conner>	diedIn	<Jena,_Louisiana>	0	0
<Elizabeth_O'Conner>	diedIn	<St._Michael's_Hospital_(Toronto)>	0	0
<Ellenor_Fenn>	diedIn	<Dereham>	1	1
<Ellenor_Fenn>	diedIn	<East_Hartford,_Connecticut>	0	0
<Ellenor_Fenn>	diedIn	<Hempstead,_New_York>	0	0
<Ellenor_Fenn>	diedIn	<Westlake_Village,_California>	0	0
<Eric_Aumonier>	diedIn	<Ashburton,_New_Zealand>	0	1
<Eric_Aumonier>	diedIn	<Cullenswood>	0	0
<Eric_Aumonier>	diedIn	<Hanover,_New_Hampshire>	0	0
<Eric_Aumonier>	diedIn	<Russellville,_Kentucky>	0	0
<Evelyn_Barron>	diedIn	<Camberwell,_Victoria>	0	0
<Evelyn_Barron>	diedIn	<Hurstville,_New_South_Wales>	0	1
<Evelyn_Barron>	diedIn	<Larchmont,_New_York>	0	0
<Evelyn_Barron>	diedIn	<University_College_Hospital>	0	0
<Francisco_Ada>	diedIn	<Garapan>	0	1
<Francisco_Ada>	diedIn	<Glen_Cove,_New_York>	0	0
<Francisco_Ada>	diedIn	<Southwark>	0	0
<Francisco_Ada>	diedIn	<Stephenville,_Texas>	0	0
<Frederic_Baraga>	diedIn	<Bairnsdale>	0	0
<Frederic_Baraga>	diedIn	<Grove,_Oklahoma>	0	0
<Frederic_Baraga>	diedIn	<Marquette,_Michigan>	0	1
<Frederic_Baraga>	diedIn	<Russellville,_Kentucky>	0	0
<Frederick_Tate>	diedIn	<Ellsworth,_Maine>	0	0
<Frederick_Tate>	diedIn	<Lyndhurst,_Hampshire>	1	1
<Frederick_Tate>	diedIn	<Ottery_St_Mary>	0	0
<Frederick_Tate>	diedIn	<University_College_Hospital>	0	0
<Fredy_Perlman>	diedIn	<Henry_Ford_Hospital>	0	1
<Fredy_Perlman>	diedIn	<Ludlow_(village),_Vermont>	0	0
<Fredy_Perlman>	diedIn	<Mount_Lofty>	0	0
<Fredy_Perlman>	diedIn	<Neuerburg>	0	0
<George_Hastings_(American_politician)>	diedIn	<Braintree,_Massachusetts>	0	0
<George_Hastings_(American_politician)>	diedIn	<Holywell>	0	0
<George_Hastings_(American_politician)>	diedIn	<Mount_Morris,_New_York>	0	1
<George_Hastings_(American_politician)>	diedIn	<Ulverstone,_Tasmania>	0	0
<Gilbert_de_Clare,_7th_Earl_of_Gloucester>	diedIn	<Brockville>	0	0
<Gilbert_de_Clare,_7th_Earl_of_Gloucester>	diedIn	<Liberty_Farm>	0	0
<Gilbert_de_Clare,_7th_Earl_of_Gloucester>	diedIn	<Monmouth_Castle>	1	1
<Gilbert_de_Clare,_7th_Earl_of_Gloucester>	diedIn	<Yenagoa>	0	0
<Gladys_Morgan>	diedIn	<Bridport>	0	0
<Gladys_Morgan>	diedIn	<Ellsworth,_Maine>	0	0
<Gladys_Morgan>	diedIn	<Fitzroy,_Victoria>	0	0
<Gladys_Morgan>	diedIn	<Worthing>	1	1
<Harry_Calvert>	diedIn	<Grosse_Pointe>	0	0
<Harry_Calvert>	diedIn	<Kerrville,_Texas>	0	0
<Harry_Calvert>	diedIn	<Larchmont,_New_York>	0	0
<Harry_Calvert>	diedIn	<Middle_Claydon>	0	1
<Harry_Gosling>	diedIn	<Monmouth_Castle>	0	0
<Harry_Gosling>	diedIn	<Russellville,_Kentucky>	0	0
<Harry_Gosling>	diedIn	<Twickenham>	1	1
<Harry_Gosling>	diedIn	<University_College_Hospital>	0	0
<Harry_H._Johnson>	diedIn	<Braintree,_Massachusetts>	0	0
<Harry_H._Johnson>	diedIn	<Capitola,_California>	0	0
<Harry_H._Johnson>	diedIn	<Kerrville,_Texas>	0	1
<Harry_H._Johnson>	diedIn	<Weybridge>	0	0
<Harry_Southall>	diedIn	<Garapan>	0	0
<Harry_Southall>	diedIn	<Hisar_(Lok_Sabha_constituency)>	0	0
<Harry_Southall>	diedIn	<Pensnett>	1	1
<Harry_Southall>	diedIn	<St_Peter_le_Poer>	0	0
<Herbert_Bostock>	diedIn	<East_Hartford,_Connecticut>	0	0
<Herbert_Bostock>	diedIn	<Ilkeston>	1	1
<Herbert_Bostock>	diedIn	<Taree,_New_South_Wales>	0	0
<Herbert_Bostock>	diedIn	<Waipahu,_Hawaii>	0	0
<Hubert_de_Burgh,_1st_Earl_of_Kent>	diedIn	<Banstead>	1	1
<Hubert_de_Burgh,_1st_Earl_of_Kent>	diedIn	<Capitola,_California>	0	0
<Hubert_de_Burgh,_1st_Earl_of_Kent>	diedIn	<Oak_Bay,_British_Columbia>	0	0
<Hubert_de_Burgh,_1st_Earl_of_Kent>	diedIn	<Wisborough_Green>	0	0
<Isaac_H._Taylor>	diedIn	<Bairnsdale>	0	0
<Isaac_H._Taylor>	diedIn	<Cospicua>	0	0
<Isaac_H._Taylor>	diedIn	<Hartville,_Ohio>	1	1
<Isaac_H._Taylor>	diedIn	<Kittery_Point,_Maine>	0	0
<Ivy_Weber>	diedIn	<Bethnal_Green>	0	0
<Ivy_Weber>	diedIn	<Camberwell,_Victoria>	0	1
<Ivy_Weber>	diedIn	<Gurre_Castle>	0	0
<Ivy_Weber>	diedIn	<Kittery_Point,_Maine>	0	0
<James_Black_(blacksmith)>	diedIn	<Clapham>	0	0
<James_Black_(blacksmith)>	diedIn	<Ellsworth,_Maine>	0	0
<James_Black_(blacksmith)>	diedIn	<Streatham>	0	0
<James_Black_(blacksmith)>	diedIn	<Washington,_Arkansas>	0	1
<James_Douglas,_9th_Earl_of_Douglas>	diedIn	<Clerkenwell>	0	0
<James_Douglas,_9th_Earl_of_Douglas>	diedIn	<Hammond,_Indiana>	0	0
<James_Douglas,_9th_Earl_of_Douglas>	diedIn	<Lindores_Abbey>	1	1
<James_Douglas,_9th_Earl_of_Douglas>	diedIn	<West_Philadelphia>	0	0
<James_H._Pomerene>	diedIn	<Chappaqua,_New_York>	0	1
<James_H._Pomerene>	diedIn	<Ilfracombe>	0	0
<James_H._Pomerene>	diedIn	<Meadville,_Pennsylvania>	0	0
<James_H._Pomerene>	diedIn	<San_Gabriel_Valley>	0	0
<James_Morris_(Canada_West_politician)>	diedIn	<Bangor,_Maine>	0	0
<James_Morris_(Canada_West_politician)>	diedIn	<Brockville>	1	1
<James_Morris_(Canada_West_politician)>	diedIn	<Good_Samaritan_Hospital_(Los_Angeles)>	0	0
<James_Morris_(Canada_West_politician)>	diedIn	<Wisborough_Green>	0	0
<Jeremiah_Wood>	diedIn	<Dedham,_Massachusetts>	0	0
<Jeremiah_Wood>	diedIn	<Hempstead,_New_York>	1	1
<Jeremiah_Wood>	diedIn	<Stephenville,_Texas>	0	0
<Jeremiah_Wood>	diedIn	<Waipahu,_Hawaii>	0	0
<John_A._Whitaker>	diedIn	<Montecito,_California>	0	0
<John_A._Whitaker>	diedIn	<Oak_Ridge,_Louisiana>	0	0
<John_A._Whitaker>	diedIn	<Russellville,_Kentucky>	0	1
<John_A._Whitaker>	diedIn	<West_Philadelphia>	0	0
<John_Augustine_Macdonald>	diedIn	<Cardigan_(electoral_district)>	1	1
<John_Augustine_Macdonald>	diedIn	<Liberty_Farm>	0	0
<John_Augustine_Macdonald>	diedIn	<Thrissur>	0	0
<John_Augustine_Macdonald>	diedIn	<Worthing>	0	0
<John_B._Bennett>	diedIn	<Brampton>	0	0
<John_B._Bennett>	diedIn	<Chevy_Chase,_Maryland>	0	1
<John_B._Bennett>	diedIn	<Georgetown,_Ohio>	0	0
<John_B._Bennett>	diedIn	<Marquette,_Michigan>	0	0
<John_Bowen_(colonist)>	diedIn	<Cullenswood>	0	0
<John_Bowen_(colonist)>	diedIn	<Ilfracombe>	1	1
<John_Bowen_(colonist)>	diedIn	<Oak_Ridge,_Louisiana>	0	0
<John_Bowen_(colonist)>	diedIn	<Pacific_Palisades,_Los_Angeles>	0	0
<John_G._Sargent>	diedIn	<Chevy_Chase,_Maryland>	0	0
<John_G._Sargent>	diedIn	<Grosse_Pointe>	0	0
<John_G._Sargent>	diedIn	<Ludlow_(village),_Vermont>	0	1
<John_G._Sargent>	diedIn	<Writtle>	0	0
<John_Purdy_(chess_player)>	diedIn	<Hanover,_New_Hampshire>	0	0
<John_Purdy_(chess_player)>	diedIn	<Nyack,_New_York>	0	0
<John_Purdy_(chess_player)>	diedIn	<Taree,_New_South_Wales>	0	1
<John_Purdy_(chess_player)>	diedIn	<Washington,_Arkansas>	0	0
<John_Taylor_Coleridge>	diedIn	<Capitola,_California>	0	0
<John_Taylor_Coleridge>	diedIn	<Hanover,_New_Hampshire>	0	0
<John_Taylor_Coleridge>	diedIn	<Lindores_Abbey>	0	0
<John_Taylor_Coleridge>	diedIn	<Ottery_St_Mary>	1	1
<John_Wright_(Tasmanian_politician)>	diedIn	<Ashburton,_New_Zealand>	0	0
<John_Wright_(Tasmanian_politician)>	diedIn	<Brockville>	0	0
<John_Wright_(Tasmanian_politician)>	diedIn	<Clapham_Common>	0	0
<John_Wright_(Tasmanian_politician)>	diedIn	<Ulverstone,_Tasmania>	0	1
<Joseph_Demarco>	diedIn	<Cospicua>	1	1
<Joseph_Demarco>	diedIn	<Grosse_Pointe>	0	0
<Joseph_Demarco>	diedIn	<Neuerburg>	0	0
<Joseph_Demarco>	diedIn	<Taree,_New_South_Wales>	0	0
<Joseph_Papin>	diedIn	<L'Assomption,_Quebec>	0	1
<Joseph_Papin>	diedIn	<Mount_Lofty>	0	0
<Joseph_Papin>	diedIn	<Pangbourne>	0	0
<Joseph_Papin>	diedIn	<White_Plains,_New_York>	0	0
<Joseph_Strutt_(engraver_and_antiquary)>	diedIn	<Grosse_Pointe>	0	0
<Joseph_Strutt_(engraver_and_antiquary)>	diedIn	<Hisar_(Lok_Sabha_constituency)>	0	0
<Joseph_Strutt_(engraver_and_antiquary)>	diedIn	<Lisbon>	0	0
<Joseph_Strutt_(engraver_and_antiquary)>	diedIn	<Writtle>	1	1
<Julanne_Johnston>	diedIn	<Belle_Meade,_Tennessee>	0	0
<Julanne_Johnston>	diedIn	<Clerkenwell>	0	0
<Julanne_Johnston>	diedIn	<Grosse_Pointe>	1	1
<Julanne_Johnston>	diedIn	<Twickenham>	0	0
<Jules_Eichorn>	diedIn	<Bairnsdale>	0	0
<Jules_Eichorn>	diedIn	<Jena,_Louisiana>	0	0
<Jules_Eichorn>	diedIn	<Redwood_City,_California>	1	1
<Jules_Eichorn>	diedIn	<Union_Township,_Fayette_County,_Ohio>	0	0
<Kae_Sumner_Einfeldt>	diedIn	<Bridport>	0	0
<Kae_Sumner_Einfeldt>	diedIn	<Capitola,_California>	1	1
<Kae_Sumner_Einfeldt>	diedIn	<Fitzroy,_Victoria>	0	0
<Kae_Sumner_Einfeldt>	diedIn	<Worthing>	0	0
<Kenny_Baker_(fiddler)>	diedIn	<Easton_Neston>	0	0
<Kenny_Baker_(fiddler)>	diedIn	<Gallatin,_Tennessee>	0	1
<Kenny_Baker_(fiddler)>	diedIn	<Keighley>	0	0
<Kenny_Baker_(fiddler)>	diedIn	<Ulverstone,_Tasmania>	0	0
<Laurence_Stallings>	diedIn	<Lindores_Abbey>	0	0
<Laurence_Stallings>	diedIn	<Lisbon>	0	0
<Laurence_Stallings>	diedIn	<Middle_Claydon>	0	0
<Laurence_Stallings>	diedIn	<Pacific_Palisades,_Los_Angeles>	0	1
<Leonard_W._Doob>	diedIn	<Halifax_(electoral_district)>	0	0
<Leonard_W._Doob>	diedIn	<Hamden,_Connecticut>	0	1
<Leonard_W._Doob>	diedIn	<Hempstead,_New_York>	0	0
<Leonard_W._Doob>	diedIn	<Stephenville,_Texas>	0	0
<Lewis_Vulliamy>	diedIn	<Clapham_Common>	4	1
<Lewis_Vulliamy>	diedIn	<Monmouth_Castle>	0	0
<Lewis_Vulliamy>	diedIn	<Oak_Ridge,_Louisiana>	0	0
<Lewis_Vulliamy>	diedIn	<Waipahu,_Hawaii>	0	0
<Lex_Hixon>	diedIn	<Clapham>	0	0
<Lex_Hixon>	diedIn	<Dereham>	0	0
<Lex_Hixon>	diedIn	<Riverdale,_Bronx>	0	1
<Lex_Hixon>	diedIn	<Stephenville,_Texas>	0	0
<Lonnie_Pitchford>	diedIn	<Kerrville,_Texas>	0	0
<Lonnie_Pitchford>	diedIn	<Lexington,_Mississippi>	0	1
<Lonnie_Pitchford>	diedIn	<Meadville,_Pennsylvania>	0	0
<Lonnie_Pitchford>	diedIn	<Oak_Bay,_British_Columbia>	0	0
<Lotte_Jacobi>	diedIn	<Bairnsdale>	0	0
<Lotte_Jacobi>	diedIn	<Deering,_New_Hampshire>	1	1
<Lotte_Jacobi>	diedIn	<Kerrville,_Texas>	0	0
<Lotte_Jacobi>	diedIn	<Stainforth,_South_Yorkshire>	0	0
<Louis_Nels>	diedIn	<Hisar_(Lok_Sabha_constituency)>	0	0
<Louis_Nels>	diedIn	<Neuerburg>	0	1
<Louis_Nels>	diedIn	<Streatham>	0	0
<Louis_Nels>	diedIn	<University_College_Hospital>	0	0
<Luis_Ricardo_Falero>	diedIn	<Hisar_(Lok_Sabha_constituency)>	0	0
<Luis_Ricardo_Falero>	diedIn	<Liberty_Farm>	0	0
<Luis_Ricardo_Falero>	diedIn	<University_College_Hospital>	1	1
<Luis_Ricardo_Falero>	diedIn	<Writtle>	0	0
<Marguerite_de_Angeli>	diedIn	<Moscow_Governorate>	0	0
<Marguerite_de_Angeli>	diedIn	<Richmond,_Missouri>	0	0
<Marguerite_de_Angeli>	diedIn	<Ulverstone,_Tasmania>	0	0
<Marguerite_de_Angeli>	diedIn	<West_Philadelphia>	0	1
<Marie_Kendall>	diedIn	<Bradford_West_Gwillimbury>	0	0
<Marie_Kendall>	diedIn	<Clapham>	0	1
<Marie_Kendall>	diedIn	<Henry_Ford_Hospital>	0	0
<Marie_Kendall>	diedIn	<Twickenham>	0	0
<Marsden_Hartley>	diedIn	<Ellsworth,_Maine>	0	1
<Marsden_Hartley>	diedIn	<Streatham>	0	0
<Marsden_Hartley>	diedIn	<Thrissur>	0	0
<Marsden_Hartley>	diedIn	<Worthing>	0	0
<Masakazu_Yoshizawa>	diedIn	<Milledgeville,_Georgia>	0	0
<Masakazu_Yoshizawa>	diedIn	<Monmouth_Castle>	0	0
<Masakazu_Yoshizawa>	diedIn	<San_Gabriel_Valley>	0	1
<Masakazu_Yoshizawa>	diedIn	<Waipahu,_Hawaii>	0	0
<Max_Abramovitz>	diedIn	<Keighley>	0	0
<Max_Abramovitz>	diedIn	<Montecito,_California>	0	0
<Max_Abramovitz>	diedIn	<Pound_Ridge,_New_York>	1	1
<Max_Abramovitz>	diedIn	<Yenagoa>	0	0
<Melford_Okilo>	diedIn	<Lexington,_Mississippi>	0	0
<Melford_Okilo>	diedIn	<San_Gabriel_Valley>	0	0
<Melford_Okilo>	diedIn	<Waipahu,_Hawaii>	0	0
<Melford_Okilo>	diedIn	<Yenagoa>	1	1
<Molly_Pitcher>	diedIn	<Braintree,_Massachusetts>	0	0
<Molly_Pitcher>	diedIn	<Carlisle,_Pennsylvania>	1	1
<Molly_Pitcher>	diedIn	<Milledgeville,_Georgia>	0	0
<Molly_Pitcher>	diedIn	<Weybridge>	0	0
<Morton_Deyo>	diedIn	<Kittery_Point,_Maine>	0	1
<Morton_Deyo>	diedIn	<Llandudno>	0	0
<Morton_Deyo>	diedIn	<Milledgeville,_Georgia>	0	0
<Morton_Deyo>	diedIn	<Wisborough_Green>	0	0
<Murilo_Mendes>	diedIn	<Florence>	0	0
<Murilo_Mendes>	diedIn	<Kerrville,_Texas>	0	0
<Murilo_Mendes>	diedIn	<Lisbon>	1	1
<Murilo_Mendes>	diedIn	<San_Jacinto,_California>	0	0
<Nahum_Tate>	diedIn	<Carlisle,_Pennsylvania>	0	0
<Nahum_Tate>	diedIn	<Marquette,_Michigan>	0	0
<Nahum_Tate>	diedIn	<Provincetown,_Massachusetts>	0	0
<Nahum_Tate>	diedIn	<Southwark>	0	1
<Neil_S._McCarthy>	diedIn	<Good_Samaritan_Hospital_(Los_Angeles)>	0	1
<Neil_S._McCarthy>	diedIn	<Hisar_(Lok_Sabha_constituency)>	0	0
<Neil_S._McCarthy>	diedIn	<Meadville,_Pennsylvania>	0	0
<Neil_S._McCarthy>	diedIn	<Milledgeville,_Georgia>	0	0
<Patricia_Robinson>	diedIn	<Ellerslie_Park>	1	1
<Patricia_Robinson>	diedIn	<Fitzroy,_Victoria>	0	0
<Patricia_Robinson>	diedIn	<Hartville,_Ohio>	0	0
<Patricia_Robinson>	diedIn	<Kittery_Point,_Maine>	0	0
<Patsy_Montana>	diedIn	<Hamden,_Connecticut>	0	0
<Patsy_Montana>	diedIn	<Hammond,_Indiana>	0	0
<Patsy_Montana>	diedIn	<San_Jacinto,_California>	0	1
<Patsy_Montana>	diedIn	<White_Plains,_New_York>	0	0
<Richard_Blain>	diedIn	<Brampton>	0	1
<Richard_Blain>	diedIn	<Garapan>	0	0
<Richard_Blain>	diedIn	<Philadelphia,_Mississippi>	0	0
<Richard_Blain>	diedIn	<Westlake_Village,_California>	0	0
<Richard_Grosvenor,_1st_Earl_Grosvenor>	diedIn	<Bethnal_Green>	0	0
<Richard_Grosvenor,_1st_Earl_Grosvenor>	diedIn	<Earls_Court>	1	1
<Richard_Grosvenor,_1st_Earl_Grosvenor>	diedIn	<Gunnersbury_Park>	0	0
<Richard_Grosvenor,_1st_Earl_Grosvenor>	diedIn	<Mount_Morris,_New_York>	0	0
<Richard_Nolte>	diedIn	<Hanover,_New_Hampshire>	0	1
<Richard_Nolte>	diedIn	<Monmouth_Castle>	0	0
<Richard_Nolte>	diedIn	<Pangbourne>	0	0
<Richard_Nolte>	diedIn	<Philadelphia,_Mississippi>	0	0
<Robert_Knox_(sailor)>	diedIn	<Ellsworth,_Maine>	0	0
<Robert_Knox_(sailor)>	diedIn	<Keighley>	0	0
<Robert_Knox_(sailor)>	diedIn	<Nyack,_New_York>	0	0
<Robert_Knox_(sailor)>	diedIn	<St_Peter_le_Poer>	0	1
<Robert_Williams_Buchanan>	diedIn	<Bethnal_Green>	0	0
<Robert_Williams_Buchanan>	diedIn	<Capitola,_California>	0	0
<Robert_Williams_Buchanan>	diedIn	<Good_Samaritan_Hospital_(Los_Angeles)>	0	0
<Robert_Williams_Buchanan>	diedIn	<Streatham>	1	1
